"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1876802310266925252","Wed Jan 08 01:25:14 +0000 2025","1792","Mereka inilah pemilik timah yg ada di perut bumi Nusantara ini. Masyarakat pemilik negeri hanya kebagian makan siang gratis dengan menu: Tahu sepotong kecil Tempe satu iris Kangkung secukupnya Nasi seadanya Pisang satu buah. Terbebas dari kolam buaya masuk ke kandang macan. https://t.co/RjJjoYMnt6","1876802310266925252","https://pbs.twimg.com/media/Ggu9wUDaIAAEBxt.jpg","","in","","35","111","1290","https://x.com/regar_op0sisi/status/1876802310266925252","1749698965539553280","regar_op0sisi"
"1877142056776217042","Wed Jan 08 23:55:16 +0000 2025","1343","Mukanya kayak testimoni makan bergizi gratis ","1877142056776217042","","","in","","86","14","462","https://x.com/serusaee/status/1877142056776217042","1016961865178419200","serusaee"
"1884545968911044999","Wed Jan 29 10:15:46 +0000 2025","70","Sudah lama disarankan akademisi gak usah ada makan siang gratis karena sarat korupsi dan sarat masalah: dana standard gizi korupsi dll. Usulan dana macam2 anehnya: APBD Infak zakat saweran masyarakat dana desa dana BOS #AwasJokowiKudetaPrabowo #BersatuTumbangkanAguan https://t.co/VqqmOufedF","1884545968911044999","https://pbs.twimg.com/media/GidAkP8bEAA1Z0w.jpg","","in","","2","6","44","https://x.com/Zay34562/status/1884545968911044999","1541060230083006470","Zay34562"
"1872805559642259577","Sat Dec 28 00:43:35 +0000 2024","12396","Sampe kapan sih orang-orang mau dibegoin? There's nothing such a free lunch. Gaada makan siang gratis seseorang pasti bakal bayar dg jumlah metode &amp; waktu yg diminta","1872805559642259577","","","in","Catooine","27","22","4313","https://x.com/ObiWan_Catnobi/status/1872805559642259577","371261655","ObiWan_Catnobi"
"1872142503526449525","Thu Dec 26 04:48:50 +0000 2024","661","Viral Pungli Wadah Makan Siang Gratis Badan Gizi Beri Klarifikasi https://t.co/gChZOJNgmj","1872142503526449525","","","in","","79","82","211","https://x.com/CNNIndonesia/status/1872142503526449525","17128975","CNNIndonesia"
"1883773263282933793","Mon Jan 27 07:05:19 +0000 2025","12","Menu makan siang sangat bergizi gratis https://t.co/r8IiyiwjEF","1883773263282933793","https://pbs.twimg.com/tweet_video_thumb/GiSBy1qaYAAqk_l.jpg","","in","Bali, Indonesia","1","2","1","https://x.com/TOM5helby/status/1883773263282933793","1426438140202348546","TOM5helby"
"1876102806970757409","Mon Jan 06 03:05:40 +0000 2025","641","Indonesia Miulai Program Makan Bergizi Gratis Hari Ini https://t.co/2CDQTNHa50","1876102806970757409","","","in","Indonesia Raya ","42","366","89","https://x.com/Gerindra/status/1876102806970757409","397673651","Gerindra"
"1883400021816889345","Sun Jan 26 06:22:11 +0000 2025","7","Menu makan siang gratis: Senin capung Selasa ulat sagu Rabu belalang sembah. Sekolah rasa Fear Factor https://t.co/BvlPdQXdJk","1883400021816889345","https://pbs.twimg.com/media/GiMuVXGacAApwwU.jpg","","in","","2","2","0","https://x.com/juvegaristabah/status/1883400021816889345","1232322275644444675","juvegaristabah"
"1883091319922528475","Sat Jan 25 09:55:31 +0000 2025","449","outfit buat makan all you can eat buffet gratis (kondangan) https://t.co/PorKfyonXS","1883091319922528475","https://pbs.twimg.com/media/GiIVj2rbcAA5VMZ.jpg","","in","170 ☆ they/he/she","7","5","8","https://x.com/thisisallybtw/status/1883091319922528475","1576814031871934464","thisisallybtw"
"1884879091381506198","Thu Jan 30 08:19:29 +0000 2025","130","Ketua DPR RI memberi kesempatan kepada Pemerintah untuk mengevaluasi dan menyempurnakan program makan siang gratis yg saat ini masih mengalami banyak masalah. Berbenah lebih baik daripada minta letkol Deddy Cobuzeer turun tangan mencaci maki anak2 yg protes dengan rasanya https://t.co/BpYGK2tDTw","1884879091381506198","https://pbs.twimg.com/media/Gihvi3BbEAAbXP-.jpg","","in","","1","16","56","https://x.com/DS_yantie/status/1884879091381506198","1374686160748830724","DS_yantie"
"1883530402142539990","Sun Jan 26 15:00:16 +0000 2025","3","perasaan ada penjilad yg ngomong dulu kasihan orang papua sana kalo makan siang makan ulat sagu. makanya diadakan makan siang gratis and then this...","1883530402142539990","","","in","jantung pisang ","0","0","0","https://x.com/nijinidia/status/1883530402142539990","1167028330425569281","nijinidia"
"1882865767848546727","Fri Jan 24 18:59:15 +0000 2025","5","Gwej ketika makan siang bergizi gratis pake nasi Padang paket lengkap https://t.co/tYCaRxCJn6","1882865767848546727","https://pbs.twimg.com/media/GiFIb50bQAETjbv.jpg","","in","Cumpuchea","0","1","1","https://x.com/mhwnk_/status/1882865767848546727","432424038","mhwnk_"
"1883403987933937856","Sun Jan 26 06:37:57 +0000 2025","11","Selamat siang semua! #SobatNKRI🇮🇩 TIDAK ADA MAKAN SIANG GRATIS ...?! @Musdian13831366 ","1883403987933937856","","","in","indonesia ","0","2","6","https://x.com/newIding30/status/1883403987933937856","1292360032202272768","newIding30"
"1880085131685187953","Fri Jan 17 03:41:02 +0000 2025","245","@detikcom Hei @Gerindra kenapa gak kaji ulang program makan siang gratis kalian yg keteteran menu makan juga gak layak gak memenuhi unsur gizinya dg harga perporsi 10rb. Sampai2 mau melirik dana hajilah dana zalatlah buat nenyokong dana program maksi gratis kalian. Jg dipaksakan ya","1880097976145920176","","detikcom","in","Kota Mataram, Nusa Tenggara Ba","0","0","20","https://x.com/QshareinaIfada/status/1880097976145920176","793418306598281217","QshareinaIfada"
"1884089035972567286","Tue Jan 28 04:00:05 +0000 2025","0","Siapa mau makan siang gratis dari asmin SB https://t.co/NsUR1k3T2m","1884089035972567286","https://pbs.twimg.com/media/GiWg_i2a8AAhVs2.jpg","","in","형사33, KABIN.","0","1","1","https://x.com/sunghanbib/status/1884089035972567286","1257101545209860097","sunghanbib"
"1883558049442574587","Sun Jan 26 16:50:08 +0000 2025","20","Kehabisan dana apa gimana sih masa serangga bisa jadi menu makan siang gratis .. Bukan protein tapi penyakit Luh sendiri mau gak suruh makan serangga Anjiiirrr lahh ada-ada aja https://t.co/oDIyLlu9sw","1883558049442574587","https://pbs.twimg.com/media/GiO-EE7XwAACW6V.jpg","","in","İstanbul, Türkiye","0","4","2","https://x.com/Karinbahary2/status/1883558049442574587","1070798687327186945","Karinbahary2"
"1876435198608548168","Tue Jan 07 01:06:28 +0000 2025","558","Janji kampanyenya menggelegar! Hasilnya tempe telur separuh sayur dan semangka secuil... Syukuri apa yang ada namanya juga makan gratis Susu...susu.... mana susu...??? https://t.co/yKxfBVRSvA","1876435198608548168","https://pbs.twimg.com/media/Ggpv3naa4AAOTx8.jpg","","in","","21","182","146","https://x.com/BebySoSweet/status/1876435198608548168","1708495620376571904","BebySoSweet"
"1884837410514809089","Thu Jan 30 05:33:51 +0000 2025","3","makan siang bergizi (tidak) gratis apa hari ini gusy?","1884837410514809089","","","in","Indonesia","0","1","0","https://x.com/bahassoalfess/status/1884837410514809089","1145123964940718080","bahassoalfess"
"1884590143421723118","Wed Jan 29 13:11:18 +0000 2025","3","kalo negara punya makan siang gratis kantor gw punya sarapan gratis wkkwkw tp sebulan cm 2x lol https://t.co/OjBagETR67","1884590143421723118","https://pbs.twimg.com/media/GidovqzasAA7TeT.jpg","","in","","0","2","0","https://x.com/kennyadr19/status/1884590143421723118","1850507725006053376","kennyadr19"
"1883130687475306532","Sat Jan 25 12:31:57 +0000 2025","225","Kepala Badan Gizi Nasionaal: Serangga Bisa Jadi Menu Makan Bergizi Gratis https://t.co/IgPIEI4vQe","1883130687475306532","","","in","Indonesia","47","297","84","https://x.com/geloraco/status/1883130687475306532","3319260420","geloraco"
"1880447386134389064","Sat Jan 18 02:49:28 +0000 2025","2295","Baiklah dengarkan aku baik-baik kalian anak-anak kerang malas! Aku sebenarnya nggak mau ribut soal ini tapi kalian bikin aku nggak tahan untuk marah-marah di depan umum! Jadi begini ini tentang makan siang bergizi gratis yang disediakan di sekolah. Dan apa yang aku dengar? https://t.co/92cfLKT7q4","1880447386134389064","https://pbs.twimg.com/media/Ghiw7kEacAAzZm-.jpg","","in","kosan","14","73","563","https://x.com/JukiHoki/status/1880447386134389064","600899581","JukiHoki"
"1884492698473882036","Wed Jan 29 06:44:06 +0000 2025","187","program makan siang gratis spti ini yg kita butuhkan bro ; piss kink https://t.co/N7sFUIZp6Z","1884492698473882036","https://pbs.twimg.com/media/GicQHT7aYAE-Lb9.jpg","","in","dead dove - incest","2","1","13","https://x.com/rapunzheII/status/1884492698473882036","1608854123860090881","rapunzheII"
"1877230797670986132","Thu Jan 09 07:34:40 +0000 2025","518","@mohmahfudmd Setelah banyak nya kritikan makan siang gratis langsung ada peraturan tidak mencaci makanan ini agak lucu kalau misalnya makanan nya hambar terus kita bilang itu hambar masa di anggap mencaci https://t.co/GQGwqBXmzV","1877257669230096419","","mohmahfudmd","in","","3","76","51","https://x.com/DS_yantie/status/1877257669230096419","1374686160748830724","DS_yantie"
"1884419953375470073","Wed Jan 29 01:55:02 +0000 2025","0","absen yg mau pdkt oa makan siang gratis sama yum0a ️ https://t.co/FmNXAjgFgx","1884419953375470073","https://pbs.twimg.com/media/GibN2mPaYAEvEMS.jpg","","in","RP &TEAM 中耒田悠真","0","1","1","https://x.com/YUM0A/status/1884419953375470073","1740001299738095616","YUM0A"
"1878311410113077430","Sun Jan 12 05:21:52 +0000 2025","61194","‍ : kuliah ambil apa? ‍️ : tekpang eyang teknologi pangan ‍ : ooohh nanti gede ikut bagi bagi makan gratis itu GA PERNAH SESEDIH INI ","1878311410113077430","","","in","","2173","1332","7137","https://x.com/zeuzskim/status/1878311410113077430","1266114134455640064","zeuzskim"
"1882745249170415726","Fri Jan 24 11:00:21 +0000 2025","15247",": Mas ini tempat yang bisa untuk makan gratis? ‍️: Iya Bu. Ada yang bisa kami bantu? : Saya boleh makan di sini? ‍️: Tentu saja Bu. Silakan duduk supaya disiapkan nanti oleh teman-teman. : Nanti boleh bungkus juga untuk anak saya? ‍️: Boleh Bu. Kami https://t.co/yxEOv9Mohv","1882745249170415726","https://pbs.twimg.com/media/GiDa0eZasAAeLop.jpg","","in","Yogyakarta, Indonesia","96","183","1790","https://x.com/miftahrizaq_/status/1882745249170415726","1687863021589467136","miftahrizaq_"
"1876476468458561798","Tue Jan 07 03:50:27 +0000 2025","243","Badan Gizi Izinkan Masyarakat Foto Menu Makan Bergizi Gratis https://t.co/1mypzIXsCZ","1876476468458561798","","","in","","11","17","64","https://x.com/CNNIndonesia/status/1876476468458561798","17128975","CNNIndonesia"
"1883459128443691393","Sun Jan 26 10:17:03 +0000 2025","13","Snack yg ada di meja para pembantu presiden ini harganya lebih mahal dari budget makan siang gratis program presiden. Ya ga apple to apple lah perbandingannya It's not a comparasion it's an irony","1883459128443691393","","","in","Anfield","0","0","2","https://x.com/MuhRafli27/status/1883459128443691393","738862938","MuhRafli27"
"1863468780275601720","Mon Dec 02 06:22:33 +0000 2024","350","Anggaran Makan Bergizi Gratis Menciut Jadi Rp 10.000 Ini Versi Warteg Menu Nasi Rp 10.000 Tempo/Subekti #TempoFoto https://t.co/4fQsCMAiVB","1863468780275601720","https://pbs.twimg.com/media/GdxeyrTaAAAHBma.jpg","","in","Indonesia","13","64","82","https://x.com/tempodotco/status/1863468780275601720","18129942","tempodotco"
"1876442629266866540","Tue Jan 07 01:36:00 +0000 2025","232","Mau cerita. Tahun 2018 itu kan aku masih S1 Gizi ikutan jadi fasilitator pekan sarapan nasional. Acara organisasi profesi gizi x indofood. Mirip Makan gratis menu : indomie + sayur + telur + milo Itu aja banyak yg nggak kemakan Siswa lebih semangat pas edukasi cuci tangan https://t.co/iD9i6EvHQz","1876442629266866540","https://pbs.twimg.com/media/Ggp2oEHb0AA2kkf.jpg","","in","Bali, Indonesia","5","10","39","https://x.com/hafizha_anisa/status/1876442629266866540","1178173873163866112","hafizha_anisa"
"1885094044570911069","Thu Jan 30 22:33:38 +0000 2025","1","Makan siang gratis","1885094044570911069","","","in","Equator","0","2","1","https://x.com/senituru/status/1885094044570911069","19078316","senituru"
"1876211833167835408","Mon Jan 06 10:18:54 +0000 2025","313","Makan siang gratis untuk anak sekolah! ","1876211833167835408","","","in","","2","11","110","https://x.com/sdenta/status/1876211833167835408","17886856","sdenta"
"1884395130138026365","Wed Jan 29 00:16:24 +0000 2025","38","*Jadwal Terbaru Menu Makan Siang Gratis - Senin : Nyamuk DB - Selasa : Kelabang Seribu - Rabu : KalaJengking. - Kamis : Tawon Kuwung. - Jum'at : Kecoa. - Sabtu : -- libur -- - Minggu : ke Rumah Sakit Boleh juga nih klo dicobakan dulu pada yg punya ide https://t.co/0TOENJt9kk","1884395130138026365","https://pbs.twimg.com/media/Gia3XyGaYAAe9E9.jpg","","in","Jateng  Indonesia","1","9","11","https://x.com/Ghurem2/status/1884395130138026365","1248538148990152704","Ghurem2"
"1876139544082534481","Mon Jan 06 05:31:38 +0000 2025","944","Tak Ada Susu dalam Menu Makan Bergizi Gratis di Jakarta Hari Ini https://t.co/iTyHjSwWg2","1876139544082534481","","","in","","43","213","270","https://x.com/CNNIndonesia/status/1876139544082534481","17128975","CNNIndonesia"
"1879356073158848877","Wed Jan 15 02:32:59 +0000 2025","4855","Bisa ngasih makan 300.000 porsi Makan Siang Gratis. Kita tuh bukan gak punya duit tapi yg punya akses ke duit gatekeeping duitnya buat mereka sendiri.","1879356073158848877","","","in","Indonesiaku tercinta","10","18","2155","https://x.com/kozirama/status/1879356073158848877","53360203","kozirama"
"1883189741312684380","Sat Jan 25 16:26:36 +0000 2025","0","Daripada makan siang gratis mendingan ini.","1883189741312684380","","","in","Banten, Indonesia","0","0","0","https://x.com/finidebriani/status/1883189741312684380","83586867","finidebriani"
"1884698575608963400","Wed Jan 29 20:22:11 +0000 2025","132","Daripada makan siang gratis mending makan dini hari gratis karena kayanya lebih banyak yang laper jam segini","1884698575608963400","","","in","","1","4","32","https://x.com/fullmoonfolks/status/1884698575608963400","56785548","fullmoonfolks"
"1884090458818990168","Tue Jan 28 04:05:44 +0000 2025","9","Bubar ajalah. Makan biar di rumah masing-masing. Dikasih makan gratis abal-abal tapi dibungkam. Tujuan pendidikan untuk mencerdaskan kehidupan bangsa gak tercapai gara2 politik makan siang gratis #BersatuTumbangkanAguan #BersatuTumbangkanAguan","1884090458818990168","","","in","","0","0","5","https://x.com/WakandaNM__/status/1884090458818990168","1786494216383639552","WakandaNM__"
"1883171011358830781","Sat Jan 25 15:12:11 +0000 2025","1","Osamunya buka usaha catering buat makan siang gratis","1883171011358830781","","","in","kiyo's heart","0","0","0","https://x.com/kiy0yuusha/status/1883171011358830781","1337049161850638338","kiy0yuusha"
"1884191372800086482","Tue Jan 28 10:46:44 +0000 2025","1","Makan siang gratis https://t.co/IFHHJbrD74","1884191372800086482","https://pbs.twimg.com/media/GiX-Ds-bsAAMvBX.jpg","","in","Indonesia","0","2","0","https://x.com/makanatautidur/status/1884191372800086482","1067448529315028993","makanatautidur"
"1884788735239221608","Thu Jan 30 02:54:57 +0000 2025","56","@tanyarlfes kok gak rame ya yg kaya gini w aja miris bgt liatnya dalam hati marah bgt. yg diduluin urusan perut doang bansos makan siang gratis tai kucing sampe lupa masa depan bangsa yg cerah itu faktor utamanya dari sektor pendidikan &amp; kesehatan yg bagus eh malah ini dinomor duakan?","1884797422075023821","","tanyarlfes","in","ㅂㅊㅇ ","0","0","4","https://x.com/cumidanlele/status/1884797422075023821","814717925001048064","cumidanlele"
"1884107205206761730","Tue Jan 28 05:12:17 +0000 2025","730","INFO ACARA-ACARA FEB UI (Jika butuh makan siang gratis insight dari pembicara ternama dll.) Thread for Semester 2 ","1884107205206761730","","","in","Indonesia","54","21","68","https://x.com/ValenteHardy/status/1884107205206761730","1131161535722676226","ValenteHardy"
"1880405576154509511","Sat Jan 18 00:03:20 +0000 2025","365","Segitunya belain Makan Siang Gratis.. Minimal pake baju dulu lah...","1880405576154509511","","","in","Bantul, Indonesia","1","7","69","https://x.com/mfatahilahakbar/status/1880405576154509511","79154216","mfatahilahakbar"
"1884942487481110708","Thu Jan 30 12:31:24 +0000 2025","6","Makan siang bergizi (tidak) gratis harus enak dan banyak titik ️ https://t.co/8kIQ9GajUh","1884942487481110708","https://pbs.twimg.com/media/GiipL3YacAADmvT.jpg","","in","Semarang, Jawa Tengah","1","0","0","https://x.com/hida23journey__/status/1884942487481110708","1504484829127385089","hida23journey__"
"1884853315181392361","Thu Jan 30 06:37:03 +0000 2025","74","Indonesia di urutan ke-8 diantara 10 negara dgn ekonomi terbesar. Tapi mau makan siang gratis 10K utk bocah2 aja bingung cari dana darimana. Pakai cukai rokok lah pakai dana zakat lah pakai dana daerah lah weeesss wesss. Janjane iki negoro sugih opo melarat seh? https://t.co/Bt08I3lm2R","1884853315181392361","https://pbs.twimg.com/media/GihYGEsaIAEouOq.jpg","","in","Jakarta","1","6","23","https://x.com/JurnalAkuntansi/status/1884853315181392361","304048704","JurnalAkuntansi"
"1884655282304721305","Wed Jan 29 17:41:55 +0000 2025","132","@tanyarlfes Engga sih.... Malah menguras energi di X sebenarnya udahlah persoalan gender ga selesai² makan siang gratis pembunuhan pemerkosaan orang aneh di mf hutan mau jadi sawit negara orang maju sini merosot kabar pedagang rugi pasar sepi global warming kadar oksigen menipis https://t.co/xqJoujkaGT","1884658246839132196","https://pbs.twimg.com/media/Giemr56WUAAfHA_.jpg","tanyarlfes","in","","0","1","2","https://x.com/tnydwhdn/status/1884658246839132196","1844562923798265860","tnydwhdn"
"1883825896576188789","Mon Jan 27 10:34:28 +0000 2025","1","Semoga pemerintah bisa merekrut mereka buat program makan siang gratis","1883825896576188789","","","in","","0","0","0","https://x.com/Z4ditya/status/1883825896576188789","1732714456512339968","Z4ditya"
"1877238029921722617","Thu Jan 09 06:16:38 +0000 2025","587","program makan siang gratis dari bli issei https://t.co/UKzlr9nfZd","1877238029921722617","https://pbs.twimg.com/media/Gg1KCRbasAA4rI2.jpg","","in","ic : ©AMEruantang","12","16","46","https://x.com/diraism/status/1877238029921722617","1329607397384495105","diraism"
"1883711309365272742","Mon Jan 27 02:59:08 +0000 2025","8","drpd makan siang gratis knp ga ongkos gratis az ya","1883711309365272742","","","in","","0","0","0","https://x.com/lalardhn/status/1883711309365272742","1339464602157948928","lalardhn"
"1883852679430160823","Mon Jan 27 12:20:53 +0000 2025","4","Dapur makan siang gratis lauk belalang:","1883852679430160823","","","in","Germany","0","2","0","https://x.com/biskims/status/1883852679430160823","1453923516","biskims"
"1884816800480977076","Thu Jan 30 04:11:58 +0000 2025","14","kok kalian kaget? kan emang ini sesuai dari awal gak ada kan pembahasan soal kesehatan sama pendidikan. 2 hal tsb bukan prioritas bener dong prioritas nya makan siang gratis. ada pilihan presiden yg lebih baik malah pilih makan gratis kebagian juga kgk wkwk","1884816800480977076","","","in","fan acc","0","1","0","https://x.com/jamaljeprot/status/1884816800480977076","1267079911698845696","jamaljeprot"
"1883385064136094178","Sun Jan 26 05:22:45 +0000 2025","0","Presiden Prabowo Subianto belajar dari PM India Narendra Modi tentang pengalaman dalam pelaksanaan program makan siang gratis untuk anak-anak sekolah yang telah berjalan sejak 1995. https://t.co/pu4IYPdWQD","1883385064136094178","","","in","Jakarta, Indonesia","0","0","0","https://x.com/nawabinekanews/status/1883385064136094178","1762043186598604800","nawabinekanews"
"1884434230505279645","Wed Jan 29 02:51:46 +0000 2025","19","Di sini ribut MBG di USA anggota dewan usul anak-anak kerja di resto fast food ketimbang dikasi makan siang gratis.","1884434230505279645","","","in","Jakarta, Indonesia","0","6","2","https://x.com/MikaelDewabrata/status/1884434230505279645","1457701454","MikaelDewabrata"
"1884666994089496966","Wed Jan 29 18:16:41 +0000 2025","2","makan siang gratis dengan kondisi kritis dan otak kosong di rumah sakit let's gooo ","1884666994089496966","","","in","hi'24","0","2","0","https://x.com/dokyeomhi/status/1884666994089496966","1617056093951385600","dokyeomhi"
"1884979417149317484","Thu Jan 30 14:58:08 +0000 2025","5","Program makan bergizi gratis mengajarkan bahwa tidak ada makan siang gratis ","1884979417149317484","","","in","","0","0","2","https://x.com/dfjrip/status/1884979417149317484","350024544","dfjrip"
"1884107773744648537","Tue Jan 28 05:14:32 +0000 2025","0","di xahardelic ada makan siang gratis gak nivana?","1884107773744648537","","","in","@UBIETIE, 2025.","0","1","0","https://x.com/orbieties/status/1884107773744648537","2490567624","orbieties"
"1883063366262071401","Sat Jan 25 08:04:26 +0000 2025","295","Badan Gizi Nasional Buka Peluang Serangga Jadi Menu Makan Bergizi Gratis https://t.co/j6wsTES6ys","1883063366262071401","","","in","","65","447","144","https://x.com/OposisiCerdas/status/1883063366262071401","887743587579944960","OposisiCerdas"
"1884768541699887471","Thu Jan 30 01:00:12 +0000 2025","3","I'm sorry but what? bisa-bisanya makan siang gratis di atas pendidikan n kesehatan‍️???kapan gws-nya ni negara","1884768541699887471","","","in","achantus","0","2","0","https://x.com/poomyhk/status/1884768541699887471","1752292208554942464","poomyhk"
"1883470923027882208","Sun Jan 26 11:03:55 +0000 2025","6","Siapa yg kasih ide menu belalang buat makan siang gratis??????","1883470923027882208","","","in","","1","11","1","https://x.com/bakuldimsum_/status/1883470923027882208","1518293169258909696","bakuldimsum_"
"1884474759305465945","Wed Jan 29 05:32:49 +0000 2025","2","ya soalny urusan dia bagi-bagi makan siang gratis ye kan bang @gibran_tweet","1884474759305465945","","","in","Brookhaven, GA","0","0","0","https://x.com/sugarrrusshh/status/1884474759305465945","1388511307708518401","sugarrrusshh"
"1883580323189166396","Sun Jan 26 18:18:38 +0000 2025","0","pemilu: mungkin nanti anak yg tadinya cmn bekel sama ulat sagu bisa jadi makan enak karena program makan siang gratis program makan siang gratis: pake serangga buat protein","1883580323189166396","","","in","nct 95' baby","0","0","0","https://x.com/slifespics/status/1883580323189166396","1266386049166532608","slifespics"
"1876562185633345720","Tue Jan 07 09:31:04 +0000 2025","2105","️ Makan Siang Gratis ️ Makan Sadfood Gratis","1876562185633345720","","","in","","8","57","286","https://x.com/idextratime/status/1876562185633345720","1222927522033094656","idextratime"
"1884846538163130608","Thu Jan 30 15:46:12 +0000 2025","21","@BaseAnakFK Sebenernya kalo soal ketahanan pangan ketahanan energi perumahan dan pertahanan keamanan itu gw setuju-setuju aja buat ada di prioritas utama tapi kalo makan siang gratis enggak. Gw juga ga setuju sama prioritas pendukungnya harusnya pendidikan dan kesehatan itu utama.","1884991513157152905","","BaseAnakFK","in","Rumah Janji Jiwa","0","2","1","https://x.com/dzipakecrocs/status/1884991513157152905","1850459402886918144","dzipakecrocs"
"1884935597053415434","Thu Jan 30 12:04:01 +0000 2025","101","Menu makan siang gratis dengan serangga adalah gagasan kreatif terdengar sangat kafkaesque. Bayangkan anak SD mencomot Gregor Samsa dengan tangan berlumur ingus.","1884935597053415434","","","in","Jawa","9","2","34","https://x.com/M_NandaFauzan/status/1884935597053415434","1138108255085842432","M_NandaFauzan"
"1883747011280908503","Mon Jan 27 05:21:00 +0000 2025","1","saran makan siang yang enak dan menyehatlan selain makan siang gratis","1883747011280908503","","","in","He/Him | Jakarta Selatan","0","1","0","https://x.com/seokryuhusband/status/1883747011280908503","1844868410058080257","seokryuhusband"
"1884620679280288000","Wed Jan 29 15:17:27 +0000 2025","22","@transloop_id makan siang gratis mending cancel aja udah duitnya buat naikin gaji guru dosen &amp; nakes terus sisanya buat gacorin transum di tempat yang butuh","1884621889479614808","","transloop_id","in","hell","0","3","0","https://x.com/shitpostrans/status/1884621889479614808","1817226735311831041","shitpostrans"
"1876203863180808682","Mon Jan 06 09:47:13 +0000 2025","591","Siswa Sayangkan Menu Makan Bergizi Gratis di SMAMDA Sidoarjo Tanpa Sayur https://t.co/QPTccbp8lU","1876203863180808682","","","in","Kota Surabaya, Jawa Timur","97","84","121","https://x.com/e100ss/status/1876203863180808682","848614550","e100ss"
"1884788735239221608","Thu Jan 30 03:12:40 +0000 2025","420","@tanyarlfes Sebenernya gw udah sadar dari dulu nih negara susah maju Indonesia emas cuma wacana belaka. Karena dari awal sistem paling penting yaitu pendidikan dan kesehatan sangat diabaikan. Ngasih makan siang gratis sedangkan banyak sekolah di pelosok mau rubuh pemerintah ga peduli","1884801880288866458","","tanyarlfes","in","","2","1","45","https://x.com/LovingGyu88/status/1884801880288866458","276482135","LovingGyu88"
"1883898741280895473","Mon Jan 27 15:23:55 +0000 2025","0","Makan siang gratis dari shin tae yonk. https://t.co/i08APB76bM","1883898741280895473","https://pbs.twimg.com/media/GiTz7AIbsAA6kEy.jpg","","in"," sn̶","0","0","1","https://x.com/kuliSJAKE/status/1883898741280895473","2607223782","kuliSJAKE"
"1883754607891124337","Mon Jan 27 05:51:11 +0000 2025","0","dihina tak tumbang dipuji tak terbang lauk makan siang gratis pake sayur kelabang.","1883754607891124337","","","in","Ungaran, Indonesia","0","0","0","https://x.com/bajinand/status/1883754607891124337","977571151420448769","bajinand"
"1884475843990413689","Wed Jan 29 05:37:07 +0000 2025","0","Ganiat bubar aja nih @KPK_RI atau berbenah jadi panitia makan siang gratis saja?","1884475843990413689","","","in","Pejaten, USA 😎","0","1","0","https://x.com/teazmee/status/1884475843990413689","3390786318","teazmee"
"1883598146728821207","Sun Jan 26 19:29:28 +0000 2025","2","pak daripada keliling liat implementasi makan siang gratis yang bukan tugas utama bapak mending revisi anggaran yang bener-bener strategis and evaluasi pejabat eselon 1 yang kebanyakan","1883598146728821207","","","in","","0","0","0","https://x.com/cedricbadd/status/1883598146728821207","1209342618053726211","cedricbadd"
"1884838203712250367","Thu Jan 30 05:37:01 +0000 2025","0","gue juga alergi makan siang gratis yg gak enak itu dah mending gak usah deh diadain ada makan siang gratis jg gak berguna juga kalau kualitasnya gak oke dan potong anggaran yg penting","1884838203712250367","","","in","unlabelled.","0","0","0","https://x.com/xxxjoeje/status/1884838203712250367","1272522851996839936","xxxjoeje"
"1884387202681168303","Wed Jan 29 02:58:57 +0000 2025","15","@TukangParaf Sabar lebih penting makan siang gratis. Jalan bagus kan ga bisa mencerdaskan anak bangsa.","1884436038220931077","","TukangParaf","in","Indonesia","0","1","1","https://x.com/prtmdns/status/1884436038220931077","1626409031047995392","prtmdns"
"1884588289245757693","Wed Jan 29 13:03:56 +0000 2025","23","Maaf....Wapres @gibran_tweet Lagi Sibuk Urusan Pembagian Seksi Makan Siang Gratis dan Bagi-Bagi Susu https://t.co/j0uSMA9jU1","1884588289245757693","https://pbs.twimg.com/media/GidnD9eaMAA2aax.jpg","","in","Earth 🌍","1","0","13","https://x.com/INDONESIAPERKS4/status/1884588289245757693","1606318502981169152","INDONESIAPERKS4"
"1884442469435396370","Wed Jan 29 03:24:30 +0000 2025","2","Jangan lupa minta makan siang gratis ama Dawei nya ya kak","1884442469435396370","","","in","Amphoreus men wanter","0","1","0","https://x.com/seishiroes/status/1884442469435396370","1337379107768729600","seishiroes"
"1884192382343930064","Tue Jan 28 11:06:27 +0000 2025","14","@realfedinuril Jujur kalo dilihat dari seni peran Fredi Nuril kalah karena Fredi Nuril cmn fiksi ini nyata Lo ngibulnya anak saya aja blm dapet makan siang gratis Sampek sekarang ","1884196334619779257","","realfedinuril","in","suramadu","0","3","0","https://x.com/Rosyduro/status/1884196334619779257","1627038660","Rosyduro"
"1884805621570322562","Thu Jan 30 03:27:32 +0000 2025","2","Kmrn ada anak kecil bawa lauk ulat sagu di kasianin pdhl itu makanan khas Daerah mereka. Skrg belalang jadi menu makan siang gratis daerah tertentu. Kocak banget","1884805621570322562","","","in","","0","0","0","https://x.com/bakuldimsum_/status/1884805621570322562","1518293169258909696","bakuldimsum_"
